,Participant ID,Session,gender:,age,left-handed,date,exp name,Experiment Start Time,Experiment End Time,Experiment Data
10,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 0, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [2], 'Probability of 0': 0.45, 'Start Time (ms)': 8671.8430519104, 'Reaction Time (ms)': 597.0339775085449, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.5970339775085449, 'Reaction Time (frames)': 36, 'Total Time (ms)': 597.0339775085449, 'Total Frames': 36}"
11,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 0, 'totalStimuliDisplay': 5, 'Stim Type': 'response', 'Response': [3], 'Probability of 0': 0.45, 'Correct': False, 'Start Time (ms)': 9271.481037139893, 'Reaction Time (ms)': 463.96803855895996, 'CEDRUS Reaction Time (ms)': 444, 'Reaction Time (frames)': 28, 'Total Time (ms)': 1462.2230529785156, 'Total Frames': 88}"
12,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': 1, 'Stim Type': 'X0', 'Probability of 0': 0.55, 'Total 0s': 19, 'Start Time (ms)': 11095.691919326782, 'Total Time (ms)': 240.18311500549316, 'Total Frames': 15}"
13,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.55, 'Start Time (ms)': 11338.596105575562, 'Reaction Time (ms)': 745.99289894104, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.74599289894104, 'Reaction Time (frames)': 45, 'Total Time (ms)': 745.99289894104, 'Total Frames': 45}"
14,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': 2, 'Stim Type': 'X0', 'Probability of 0': 0.55, 'Total 0s': 27, 'Start Time (ms)': 12445.482969284058, 'Total Time (ms)': 256.72006607055664, 'Total Frames': 15}"
15,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.55, 'Start Time (ms)': 12704.900979995728, 'Reaction Time (ms)': 762.139081954956, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.762139081954956, 'Reaction Time (frames)': 46, 'Total Time (ms)': 762.139081954956, 'Total Frames': 46}"
16,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': 3, 'Stim Type': 'X0', 'Probability of 0': 0.55, 'Total 0s': 26, 'Start Time (ms)': 13828.155040740967, 'Total Time (ms)': 241.02306365966797, 'Total Frames': 15}"
17,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.55, 'Start Time (ms)': 14071.806907653809, 'Reaction Time (ms)': 747.7211952209473, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7477211952209473, 'Reaction Time (frames)': 45, 'Total Time (ms)': 747.7211952209473, 'Total Frames': 45}"
18,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': 4, 'Stim Type': 'X0', 'Probability of 0': 0.55, 'Total 0s': 29, 'Start Time (ms)': 15181.926965713501, 'Total Time (ms)': 253.57508659362793, 'Total Frames': 15}"
19,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [2], 'Probability of 0': 0.55, 'Start Time (ms)': 15438.174962997437, 'Reaction Time (ms)': 1147.2511291503906, 'CEDRUS Total Time (ms) Reaction Time (ms)': 1.1472511291503906, 'Reaction Time (frames)': 69, 'Total Time (ms)': 1147.2511291503906, 'Total Frames': 69}"
20,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 1, 'totalStimuliDisplay': 4, 'Stim Type': 'response', 'Response': [3], 'Probability of 0': 0.55, 'Correct': True, 'Start Time (ms)': 16587.974071502686, 'Reaction Time (ms)': 397.6619243621826, 'CEDRUS Reaction Time (ms)': 387, 'Reaction Time (frames)': 24, 'Total Time (ms)': 1397.8688716888428, 'Total Frames': 84}"
21,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 1, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 14, 'Start Time (ms)': 18347.100019454956, 'Total Time (ms)': 255.36704063415527, 'Total Frames': 15}"
22,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 18605.146884918213, 'Reaction Time (ms)': 615.7641410827637, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6157641410827637, 'Reaction Time (frames)': 37, 'Total Time (ms)': 615.7641410827637, 'Total Frames': 37}"
23,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 2, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 20, 'Start Time (ms)': 19572.613954544067, 'Total Time (ms)': 246.63400650024414, 'Total Frames': 15}"
24,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 19822.688102722168, 'Reaction Time (ms)': 698.1868743896484, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6981868743896484, 'Reaction Time (frames)': 42, 'Total Time (ms)': 698.1868743896484, 'Total Frames': 42}"
25,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 3, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 16, 'Start Time (ms)': 20872.941970825195, 'Total Time (ms)': 246.8090057373047, 'Total Frames': 15}"
26,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 21123.167991638184, 'Reaction Time (ms)': 729.8529148101807, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7298529148101807, 'Reaction Time (frames)': 44, 'Total Time (ms)': 729.8529148101807, 'Total Frames': 44}"
27,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 4, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 13, 'Start Time (ms)': 22204.782962799072, 'Total Time (ms)': 250.02408027648926, 'Total Frames': 15}"
28,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 22458.204984664917, 'Reaction Time (ms)': 629.810094833374, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.629810094833374, 'Reaction Time (frames)': 38, 'Total Time (ms)': 629.810094833374, 'Total Frames': 38}"
29,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 5, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 16, 'Start Time (ms)': 23439.069986343384, 'Total Time (ms)': 247.23505973815918, 'Total Frames': 15}"
30,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 23689.73398208618, 'Reaction Time (ms)': 695.5769062042236, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6955769062042236, 'Reaction Time (frames)': 42, 'Total Time (ms)': 695.5769062042236, 'Total Frames': 42}"
31,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 6, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 19, 'Start Time (ms)': 24737.464904785156, 'Total Time (ms)': 248.26908111572266, 'Total Frames': 15}"
32,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 24989.18390274048, 'Reaction Time (ms)': 777.7700424194336, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7777700424194336, 'Reaction Time (frames)': 47, 'Total Time (ms)': 777.7700424194336, 'Total Frames': 47}"
33,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 7, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 18, 'Start Time (ms)': 26120.33200263977, 'Total Time (ms)': 248.70800971984863, 'Total Frames': 15}"
34,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.4, 'Start Time (ms)': 26372.577905654907, 'Reaction Time (ms)': 777.7361869812012, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7777361869812012, 'Reaction Time (frames)': 47, 'Total Time (ms)': 777.7361869812012, 'Total Frames': 47}"
35,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 8, 'Stim Type': 'X0', 'Probability of 0': 0.4, 'Total 0s': 16, 'Start Time (ms)': 27555.108070373535, 'Total Time (ms)': 247.07984924316406, 'Total Frames': 15}"
36,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [2], 'Probability of 0': 0.4, 'Start Time (ms)': 27805.58705329895, 'Reaction Time (ms)': 479.7539710998535, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.4797539710998535, 'Reaction Time (frames)': 29, 'Total Time (ms)': 479.7539710998535, 'Total Frames': 29}"
37,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 2, 'totalStimuliDisplay': 8, 'Stim Type': 'response', 'Response': [2], 'Probability of 0': 0.4, 'Correct': True, 'Start Time (ms)': 28287.930965423584, 'Reaction Time (ms)': 697.6339817047119, 'CEDRUS Reaction Time (ms)': 682, 'Reaction Time (frames)': 42, 'Total Time (ms)': 1697.4461078643799, 'Total Frames': 102}"
38,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 1, 'Stim Type': 'X0', 'Probability of 0': 0.6, 'Total 0s': 25, 'Start Time (ms)': 30338.35196495056, 'Total Time (ms)': 247.44892120361328, 'Total Frames': 15}"
39,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.6, 'Start Time (ms)': 30589.24102783203, 'Reaction Time (ms)': 644.3700790405273, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6443700790405273, 'Reaction Time (frames)': 39, 'Total Time (ms)': 644.3700790405273, 'Total Frames': 39}"
40,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 2, 'Stim Type': 'X0', 'Probability of 0': 0.6, 'Total 0s': 24, 'Start Time (ms)': 31584.666967391968, 'Total Time (ms)': 250.7331371307373, 'Total Frames': 15}"
41,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.6, 'Start Time (ms)': 31838.8249874115, 'Reaction Time (ms)': 696.9020366668701, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6969020366668701, 'Reaction Time (frames)': 42, 'Total Time (ms)': 696.9020366668701, 'Total Frames': 42}"
42,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 3, 'Stim Type': 'X0', 'Probability of 0': 0.6, 'Total 0s': 19, 'Start Time (ms)': 32885.830879211426, 'Total Time (ms)': 249.8772144317627, 'Total Frames': 15}"
43,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.6, 'Start Time (ms)': 33139.10794258118, 'Reaction Time (ms)': 762.8729343414307, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7628729343414307, 'Reaction Time (frames)': 46, 'Total Time (ms)': 762.8729343414307, 'Total Frames': 46}"
44,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 4, 'Stim Type': 'X0', 'Probability of 0': 0.6, 'Total 0s': 25, 'Start Time (ms)': 34254.152059555054, 'Total Time (ms)': 248.399019241333, 'Total Frames': 15}"
45,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.6, 'Start Time (ms)': 34505.92494010925, 'Reaction Time (ms)': 929.3501377105713, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.9293501377105713, 'Reaction Time (frames)': 56, 'Total Time (ms)': 929.3501377105713, 'Total Frames': 56}"
46,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 5, 'Stim Type': 'X0', 'Probability of 0': 0.6, 'Total 0s': 28, 'Start Time (ms)': 35789.8268699646, 'Total Time (ms)': 245.5580234527588, 'Total Frames': 15}"
47,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [2], 'Probability of 0': 0.6, 'Start Time (ms)': 36038.81096839905, 'Reaction Time (ms)': 429.8849105834961, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.4298849105834961, 'Reaction Time (frames)': 26, 'Total Time (ms)': 429.8849105834961, 'Total Frames': 26}"
48,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 3, 'totalStimuliDisplay': 5, 'Stim Type': 'response', 'Response': [3], 'Probability of 0': 0.6, 'Correct': True, 'Start Time (ms)': 36471.23408317566, 'Reaction Time (ms)': 395.68591117858887, 'CEDRUS Reaction Time (ms)': 373, 'Reaction Time (frames)': 24, 'Total Time (ms)': 1397.3398208618164, 'Total Frames': 84}"
49,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 1, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 14, 'Start Time (ms)': 38220.58010101318, 'Total Time (ms)': 248.4138011932373, 'Total Frames': 15}"
50,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 38472.38087654114, 'Reaction Time (ms)': 544.5041656494141, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.5445041656494141, 'Reaction Time (frames)': 33, 'Total Time (ms)': 544.5041656494141, 'Total Frames': 33}"
51,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 2, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 23, 'Start Time (ms)': 39366.01209640503, 'Total Time (ms)': 253.0210018157959, 'Total Frames': 15}"
52,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 39622.47896194458, 'Reaction Time (ms)': 663.3450984954834, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6633450984954834, 'Reaction Time (frames)': 40, 'Total Time (ms)': 663.3450984954834, 'Total Frames': 40}"
53,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 3, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 16, 'Start Time (ms)': 40636.00206375122, 'Total Time (ms)': 249.863862991333, 'Total Frames': 15}"
54,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 40889.28008079529, 'Reaction Time (ms)': 679.3758869171143, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.6793758869171143, 'Reaction Time (frames)': 41, 'Total Time (ms)': 679.3758869171143, 'Total Frames': 41}"
55,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 4, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 16, 'Start Time (ms)': 41920.300006866455, 'Total Time (ms)': 249.23110008239746, 'Total Frames': 15}"
56,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 42172.95789718628, 'Reaction Time (ms)': 845.6671237945557, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.8456671237945557, 'Reaction Time (frames)': 51, 'Total Time (ms)': 845.6671237945557, 'Total Frames': 51}"
57,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 5, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 24, 'Start Time (ms)': 43371.15001678467, 'Total Time (ms)': 247.9839324951172, 'Total Frames': 15}"
58,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 43622.58696556091, 'Reaction Time (ms)': 763.3740901947021, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.7633740901947021, 'Reaction Time (frames)': 46, 'Total Time (ms)': 763.3740901947021, 'Total Frames': 46}"
59,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 6, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 18, 'Start Time (ms)': 44736.802101135254, 'Total Time (ms)': 248.75497817993164, 'Total Frames': 15}"
60,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 44988.98386955261, 'Reaction Time (ms)': 1379.5371055603027, 'CEDRUS Total Time (ms) Reaction Time (ms)': 1.3795371055603027, 'Reaction Time (frames)': 83, 'Total Time (ms)': 1379.5371055603027, 'Total Frames': 83}"
61,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 7, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 23, 'Start Time (ms)': 46720.07393836975, 'Total Time (ms)': 248.84605407714844, 'Total Frames': 15}"
62,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [3], 'Probability of 0': 0.45, 'Start Time (ms)': 46972.326040267944, 'Reaction Time (ms)': 846.2769985198975, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.8462769985198975, 'Reaction Time (frames)': 51, 'Total Time (ms)': 846.2769985198975, 'Total Frames': 51}"
63,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': 8, 'Stim Type': 'X0', 'Probability of 0': 0.45, 'Total 0s': 17, 'Start Time (ms)': 48169.79908943176, 'Total Time (ms)': 249.12691116333008, 'Total Frames': 15}"
64,testDataChainProbabilities,1,male,,False,2022_Mar_28_1702,Letter-Biased Task,0.00095367431640625,676149.5690345764,"{'Trial': 4, 'totalStimuliDisplay': None, 'Stim Type': 'opt', 'Response': [2], 'Probability of 0': 0.45, 'Start Time (ms)': 48422.33896255493, 'Reaction Time (ms)': 446.40207290649414, 'CEDRUS Total Time (ms) Reaction Time (ms)': 0.44640207290649414, 'Reaction Time (frames)': 27, 'Total Time (ms)': 446.40207290649414, 'Total Frames': 27}"
